Orf,Beyer_Phi,SEMPPR_Mean_Phi,Ingolia_Phi
YGR119C,0.051890904,0.014801153,1.274308912
YGR120C,0.022596949,0.056056332,0.112537079
YGR121C,0.017540185,0.014963551,NA
YGR123C,0.047807763,0.02341996,0.673417936
YGR124W,0.638443379,0.055770585,15.81447063
YGR128C,0.110912803,0.015148112,0.709025537
YGR129W,0.021967603,0.063478854,0.148491031
YGR132C,0.121472201,0.066251632,3.863566872
YGR133W,0.00892206,0.026622122,NA
YGR134W,0.004105624,0.002095049,0.01260542
YGR135W,0.366229239,0.075030307,11.1835277
YGR136W,0.129429128,0.039737365,1.86306826
YGR138C,0.022953179,0.044972957,NA
YGR140W,0.007146517,0.004784048,0.014795041
YGR141W,0.055282286,0.025284431,0.105831397
YGR142W,0.016803281,0.038881405,0.229978549
YGR143W,0.021912714,0.013741875,0.040685912
YGR144W,0.018551186,0.194092026,NA
YGR145W,0.075364351,0.024433543,0.577188194
YGR147C,0.081920756,0.022737347,1.260998653
YGR148C,5.147226008,2.228020146,NA
YGR150C,0.002474163,0.006624365,0.019897782
YGR152C,0.034825744,0.075131089,1.408811637
YGR154C,0.00323174,0.027053857,0.00084559
YGR155W,0.901321681,0.057506107,25.51312253
YGR156W,0.010675661,0.019978485,0.053194675
YGR157W,0.174834392,0.009825755,0.487695257
YGR158C,0.063534267,0.033178068,0.884097887
YGR159C,0.667610749,0.23195511,31.8038131
YGR162W,0.119930699,0.01876153,4.578179455
YGR163W,0.018392618,0.03007639,0.155229626
YGR165W,0.043805654,0.045528798,0.730729999
YGR166W,0.010572916,0.012295802,0.021625473
YGR167W,0.132608325,0.056147094,5.663140964
YGR169C,0.010832518,0.01654171,0.017777555
YGR170W,0.003826928,0.005059817,0.013984556
YGR171C,0.01654977,0.017881721,0.014240482
YGR172C,0.130067612,0.065036028,1.155116915
YGR174C,0.049709207,0.034593096,0.061654317
YGR175C,0.531896247,0.090956619,11.18279409
YGR177C,0.025120211,0.009144865,0.114041916
YGR178C,0.137684517,0.017291998,1.108971625
YGR179C,0.010390661,0.011091573,0.103682299
YGR180C,0.723812499,0.197408746,34.5380561
YGR181W,0.300275569,0.371146287,1.943580302
YGR183C,0.161034819,0.415830584,3.104958143
YGR184C,0.013527752,0.001527033,0.025956251
YGR185C,0.378541942,0.091831567,5.997068455
YGR186W,0.048524906,0.011930633,0.331022924
YGR187C,0.153293049,0.044221817,1.882813927
YGR188C,0.001858403,0.004768454,0.004382716
YGR189C,0.538168576,0.039285062,2.642630217
YGR191W,0.354726739,0.024674944,0.458153717
YGR192C,8.8001467,0.951539906,NA
YGR193C,0.079788008,0.026870034,0.448731158
YGR194C,0.02126519,0.011149563,0.011693363
YGR195W,0.220424872,0.03110159,0.681927807
YGR196C,0.007220817,0.006280073,0.080391075
YGR197C,0.010505773,0.013257306,0.012864454
YGR198W,0.016709343,0.006457318,0.083619103
YGR199W,0.08603172,0.005082095,0.140695705
YGR200C,0.094162548,0.012507549,0.632902258
YGR202C,0.015686884,0.023219044,0.292346108
YGR204W,0.323970458,0.020971238,2.710777499
YGR205W,0.00545098,0.031588077,0.081526254
YGR206W,0.036926791,0.280346589,0.551357818
YGR207C,0.052144162,0.066124087,3.334126047
YGR208W,0.096000004,0.045344184,3.484536342
YGR209C,1.043251149,1.033880738,127.9913813
YGR211W,0.153802896,0.039528113,2.523998356
YGR212W,0.001697431,0.026376123,0.008712326
YGR213C,0.003823682,0.032906026,NA
YGR214W,1.558963469,0.484137126,592.5102366
YGR215W,0.043817009,0.167458918,1.596234249
YGR216C,0.0131309,0.006187647,0.052197107
YGR217W,0.008626161,0.001341729,0.004249003
YGR218W,0.030222983,0.010910138,0.518750276
YGR220C,0.108935862,0.10263488,0.40766729
YGR221C,0.001058158,0.003267007,NA
YGR222W,0.011715636,0.013105438,0.177622209
YGR223C,0.017997645,0.017086029,0.035510542
YGR224W,0.002490063,0.017175548,NA
YGR225W,0.002525254,0.010718897,NA
YGR227W,0.049156558,0.012638356,0.071739877
YGR229C,0.213186036,0.032273445,1.759504105
YGR230W,0.026439105,0.02217268,NA
YGR231C,0.138304374,0.071239418,1.52083314
YGR232W,0.1182821,0.056973168,0.593311602
YGR233C,0.045990542,0.004027817,0.063889208
YGR234W,0.899423965,0.07325093,36.15727213
YGR236C,0.008929628,0.191875965,NA
YGR238C,0.002860356,0.00435139,0.002788843
YGR239C,0.004780243,0.019547908,0.038601876
YGR240C,0.643676016,0.043876755,8.507537208
YGR241C,0.048999376,0.013792303,0.051592771
YGR244C,0.124950769,0.047521094,0.252241784
YGR245C,0.069679091,0.023881721,0.7294373
YGR246C,0.048716586,0.017349661,0.147716084
YGR247W,0.043945448,0.02211591,0.122799186
YGR248W,0.03340424,0.029428787,NA
YGR249W,0.001984697,0.009736851,NA
YGR252W,0.027144588,0.010616377,0.120866756
YGR253C,0.273912638,0.046761372,12.83756528
YGR254W,2.555572129,0.643922154,NA
YGR255C,0.03276638,0.019005019,0.056390721
YGR256W,0.018489466,0.044751421,NA
YGR257C,0.013678167,0.016849819,0.082724651
YGR258C,0.009616906,0.004376163,0.007063695
YGR260W,0.114880869,0.022783746,0.941515071
YGR261C,0.034253857,0.009014258,0.202455134
YGR262C,0.066948513,0.04986168,0.521646678
YGR263C,0.045868125,0.024024463,0.02994557
YGR264C,0.223679754,0.035041871,7.655620014
YGR266W,0.057048689,0.016510649,0.11368521
YGR267C,0.127273599,0.066536501,4.180743917
YGR268C,0.04260064,0.038630826,NA
YGR270W,0.040095502,0.003670902,0.031989962
YGR271C-A,NA,NA,3.388001247
YGR271W,0.003817173,0.002581718,0.009284227
YGR274C,0.010594835,0.006746852,0.041340012
YGR275W,0.100450071,0.043095132,1.434829471
YGR276C,0.073727501,0.011336423,0.31489772
YGR278W,0.010607608,0.014950574,0.029496487
YGR279C,1.344916907,0.264385266,11.03492121
YGR280C,0.140048305,0.02508348,0.830858453
YGR281W,0.04297819,0.005512026,0.034118449
YGR282C,1.497713949,0.278052436,33.28914231
YGR283C,0.041241553,0.026380668,0.388720201
YGR284C,0.206488302,0.09687135,3.21968894
YGR285C,1.341162893,0.148112523,28.15352665
YGR286C,0.038504411,0.051414362,0.624347602
YGR287C,0.00127556,0.025172417,NA
YGR288W,0.00227619,0.005174746,0.004197475
YGR289C,0.004387047,0.015571492,NA
YGR292W,0.004437299,0.017020746,NA
YGR295C,0.315059542,0.010923103,NA
YGR296W,0.032521225,0.00053161,NA
YHL001W,1.861054107,2.076572371,NA
YHL002W,0.020967473,0.017782413,0.370693948
YHL003C,0.151021426,0.044868279,3.220803855
YHL004W,0.032573369,0.05140743,0.147427041
YHL006C,0.009359128,0.030314597,NA
YHL007C,0.016806909,0.008154605,0.102449272
YHL009C,0.009576355,0.03873547,0.053517111
YHL011C,0.184297269,0.092659062,5.868249813
YHL013C,0.073400673,0.041088446,1.151398462
YHL014C,0.001087578,0.033516654,0.034050079
YHL015W,2.080981761,1.756510599,6397.696257
YHL016C,0.004377632,0.011588032,0.001436615
YHL019C,0.012800948,0.008281091,0.019326515
YHL020C,0.10365408,0.002691878,0.328870927
YHL022C,0.003711342,0.03820246,NA
YHL023C,0.006604845,0.006001232,0.007498838
YHL024W,0.003476884,0.016196071,NA
YHL025W,0.061873099,0.006381235,0.691349101
YHL027W,0.055398911,0.017773533,0.181020594
YHL028W,0.006737373,0.005028401,0.005851985
YHL030W,0.023893499,0.00233114,0.031816957
YHL031C,0.088923198,0.016396804,0.166004228
YHL032C,0.005063526,0.016489706,0.002028309
YHL033C,2.066084256,0.703780535,NA
YHL034C,0.787261666,0.243805279,6.823235051
YHL035C,0.008817109,0.003136035,0.000866866
YHL036W,0.0076351,0.014222118,NA
YHL038C,0.01999068,0.009899579,0.022491468
YHL040C,0.052703968,0.031785694,0.024805968
YHL043W,0.001819297,0.115603784,NA
YHL047C,0.025506869,0.008806358,0.028289826
YHL048W,0.056432605,0.00650351,NA
YHR001W,0.084059541,0.022466745,0.599131445
YHR001W-A,0.122853409,0.299392461,0.514560528
YHR002W,0.00456687,0.017611663,0.029832345
YHR003C,0.055411566,0.016963305,0.384950074
YHR004C,0.00295046,0.017506019,0.05667715
YHR005C,0.171057175,0.022014144,1.250324295
YHR005C-A,0.175319081,0.363670855,18.87211506
YHR006W,0.006381816,0.014769512,0.215922857
YHR007C,1.355014205,0.135984715,9.635139095
YHR008C,0.221386181,0.110118647,1.631302715
YHR010W,5.221964226,1.522191843,5082.32903
YHR011W,0.008826184,0.012037377,0.015946196
YHR012W,0.066913006,0.0418445,0.947099067
YHR013C,0.112255424,0.088744262,0.691405781
YHR014W,0.004923627,0.019830373,NA
YHR015W,0.003394129,0.016178657,0.002737191
YHR016C,0.028660567,0.032183683,0.185252382
YHR017W,0.02565508,0.024351502,0.145658635
YHR018C,0.375117809,0.04786419,1.310105392
YHR019C,0.485465613,0.09652083,14.68071914
YHR020W,0.554884374,0.057807191,10.22013379
YHR021C,6.193302263,2.948438158,3670.137696
YHR023W,0.002711751,0.002354013,0.035892597
YHR024C,0.077853269,0.027558806,0.198822748
YHR025W,0.746276306,0.070896813,1.45994923
YHR026W,0.699985407,0.132720992,8.525866957
YHR027C,0.302517355,0.012919723,1.549943414
YHR028C,0.081805883,0.011214899,0.164321969
YHR029C,0.069128063,0.035589236,0.367847964
YHR030C,0.063557748,0.012275369,0.297457887
YHR031C,0.005792646,0.016154891,0.018799555
YHR034C,0.022093564,0.009889664,0.061009416
YHR036W,0.00680881,0.018896445,0.092149921
YHR037W,0.098091195,0.027524358,0.134383204
YHR038W,0.029578684,0.03847115,0.109184629
YHR039C,0.11452435,0.030151113,0.222216071
YHR039C-A,NA,NA,44.78194234
YHR040W,0.043439353,0.005802673,0.106202262
YHR041C,0.060659837,0.020882037,0.142685997
YHR042W,0.243446008,0.025069739,0.397338324
YHR043C,0.025427379,0.04718879,NA
YHR044C,0.004251415,0.049504703,NA
YHR046C,0.025863212,0.031011091,0.444503256
YHR047C,0.149384163,0.018572231,0.508412594
YHR049W,0.290755909,0.318335147,4.566268757
YHR050W,0.076169008,0.00697112,0.109114944
YHR051W,0.168899121,0.255916749,6.044189641
YHR052W,0.147996347,0.042876509,7.537029395
YHR053C,6.496873572,0.593754387,NA
YHR055C,7.850160214,0.593754387,NA
YHR056C,0.019347055,0.010396136,NA
YHR057C,0.227172421,0.018063772,0.487880514
YHR058C,0.041231951,0.046208848,0.220167448
YHR059W,0.032100489,0.175477608,0.466792452
YHR060W,0.061243912,0.059358434,0.694556545
YHR061C,0.007920163,0.026041713,0.039626626
YHR062C,0.042611807,0.016074409,0.249704661
YHR063C,0.155272873,0.077107469,1.44104858
YHR064C,0.845027258,0.094799417,33.36218587
YHR065C,0.08331168,0.036429928,1.104899611
YHR066W,0.044107889,0.056109399,NA
YHR067W,0.007477664,0.026481556,0.020314154
YHR068W,0.572006652,0.101874491,7.760631936
YHR069C,0.108423708,0.028643251,1.124543215
YHR070W,0.135659137,0.014784808,0.106749378
YHR071W,0.018219747,0.042060859,0.06272556
YHR072W,0.079046971,0.009660391,0.176019726
YHR072W-A,NA,NA,196.0546816
YHR073W,0.009335267,0.004860529,0.073604815
YHR074W,0.066665105,0.01393557,0.22812918
YHR075C,0.009363491,0.018938913,0.012938846
YHR076W,0.055352202,0.044304524,0.617144758
YHR077C,0.016820109,0.00761244,0.065973991
YHR079C,0.002687761,0.00363567,0.008968506
YHR079C-A,0.005906439,0.317453671,NA
YHR080C,0.019114503,0.003053383,0.002174258
YHR081W,0.090793443,0.0437248,1.860917651
YHR082C,0.013689718,0.008028554,0.05723176
YHR083W,0.036381308,0.021027867,0.075963652
YHR084W,0.020880942,0.009447598,0.080694738
YHR085W,0.068992609,0.012534557,0.804340426
YHR086W,0.023490385,0.016646095,0.052662423
YHR087W,0.05582737,0.254451074,NA
YHR088W,0.142660992,0.073061105,1.952409752
YHR089C,1.014081513,0.28219974,22.21370128
YHR090C,0.011731234,0.084267917,0.17455274
YHR091C,0.016351805,0.005703069,0.006728238
YHR092C,0.132892006,0.126657062,NA
YHR094C,0.385790212,0.103593605,0.485786934
YHR096C,0.006074099,0.033303068,NA
YHR098C,0.046792332,0.011088783,0.173903206
YHR099W,0.001085331,0.000410621,0.009523736
YHR101C,0.029141881,0.01566042,0.041753159
YHR102W,0.013631166,0.004017619,0.018535796
YHR103W,0.014985824,0.005714994,0.134549444
YHR104W,0.072797711,0.058346413,0.333628591
YHR105W,0.004244178,0.013968804,NA
YHR106W,0.055698192,0.031491348,0.055564995
YHR107C,0.132847211,0.044321371,0.625734965
YHR108W,0.064815763,0.021802927,0.672328752
YHR109W,0.002945115,0.007548424,0.007637735
YHR110W,0.05439959,0.041459585,0.281488476
YHR111W,0.054303209,0.013559311,0.253233835
YHR113W,0.082396426,0.03724535,0.255782036
YHR114W,0.036606773,0.01408159,0.072146913
YHR115C,0.037609812,0.02277148,0.127052628
YHR116W,0.027928417,0.044685859,NA
YHR117W,0.035166097,0.02063953,0.112902824
YHR118C,0.006107722,0.030523322,0.048538945
YHR119W,0.010648482,0.005957664,0.027553626
YHR120W,0.00578263,0.005165152,0.025177923
YHR121W,0.128659946,0.055594869,2.765008038
YHR122W,0.048335079,0.045414257,1.03097814
YHR123W,0.05795348,0.019969588,0.352940939
YHR124W,0.001351391,0.011565604,NA
YHR127W,0.07486764,0.044949003,0.594443713
YHR128W,0.439144234,0.214672891,8.875607969
YHR129C,0.005919481,0.019431191,0.029811569
YHR132C,0.394934553,0.02359615,0.821329564
YHR133C,0.299860828,0.048537923,5.316617395
YHR134W,0.006764106,0.03408176,0.058798155
YHR135C,0.119394799,0.016756619,0.402964303
YHR136C,0.089163366,0.049608539,6.05945312
YHR137W,0.070436433,0.016683253,1.303066385
YHR139C,0.006497951,0.079633652,NA
YHR141C,1.362084414,1.716019935,NA
YHR142W,0.087270002,0.045961709,0.648605539
YHR143W,0.451632049,0.066408781,7.650983634
YHR143W-A,0.214017217,1.130582971,14.67698663
YHR144C,0.05345061,0.06558004,0.339414062
YHR146W,0.132639854,0.026057455,2.699045871
YHR147C,0.090648841,0.028227081,0.952638037
YHR148W,0.067817996,0.122608416,1.669224704
YHR149C,0.011175302,0.008150893,0.045309777
YHR150W,0.001424977,0.013810443,0.01155529
YHR152W,0.118093113,0.040951285,1.246751802
YHR153C,0.003974756,0.055660326,NA
YHR154W,0.009197071,0.006189083,0.07358804
YHR155W,0.002501656,0.003466956,0.00888416
YHR156C,0.006398921,0.025919083,0.046361745
YHR157W,0.004868862,0.022533097,NA
YHR158C,0.007194576,0.004496818,0.052501418
YHR160C,0.003880142,0.038742945,NA
YHR161C,0.008031133,0.011671248,0.080528517
YHR163W,0.137275965,0.078047434,1.532207904
YHR164C,0.00262552,0.002898266,0.005175479
YHR165C,0.012470801,0.001139862,0.015398344
YHR166C,0.00627103,0.008406235,0.037861963
YHR167W,0.026026506,0.02151067,0.305320543
YHR168W,0.00847635,0.010201441,0.016317904
YHR169W,0.074378652,0.019009196,0.571131952
YHR170W,0.232826986,0.037531377,2.807940833
YHR171W,0.010490454,0.017760091,0.008000003
YHR172W,0.008623035,0.00864452,0.012661874
YHR174W,14.8331119,0.781416713,NA
YHR175W,0.063057047,0.043730819,0.264514846
YHR176W,0.013652673,0.028388635,NA
YHR178W,0.006621326,0.012266305,0.003585274
YHR179W,1.3924368,0.113384933,20.81244998
YHR181W,0.123514671,0.036852889,0.955405293
YHR183W,1.474954632,0.19375,22.51050887
YHR184W,0.015648696,0.012438651,NA
YHR185C,0.010019842,0.068356468,NA
YHR186C,0.016131111,0.002818556,0.010968074
YHR187W,0.069408596,0.031817159,0.349529591
YHR188C,0.170832319,0.019452583,0.1078582
YHR189W,0.001365986,0.036333953,NA
YHR190W,0.408468461,0.051034027,1.881786089
YHR191C,0.052889327,0.053015969,0.685351267
YHR193C,4.490080879,0.709168012,179.785352
YHR194W,0.009969705,0.006529424,0.006027362
YHR195W,0.037612426,0.024991752,0.20227599
YHR196W,0.042390923,0.017926839,1.895082791
YHR197W,0.126789918,0.017062898,0.412001973
YHR200W,0.409094691,0.022059069,3.540839227
YHR201C,0.123753609,0.02075988,2.125828587
YHR203C,6.450534316,0.746803664,NA
YHR204W,0.004752187,0.007886579,0.034575005
YHR205W,0.033391448,0.013783867,0.060571135
YHR206W,0.03891097,0.014358329,0.074095921
YHR207C,0.039352488,0.017687386,0.284028745
YHR208W,0.535397869,0.115058701,15.46170361
YHR211W,0.001531682,0.016679036,NA
YHR215W,0.327534124,0.074341166,NA
YHR216W,0.117028461,0.067707585,NA
YIL002C,0.00821719,0.003788855,0.015373431
YIL003W,0.009121843,0.016095706,0.222053513
YIL004C,0.060810293,0.050125562,1.280533024
YIL005W,0.022884828,0.013590389,0.062916224
YIL006W,0.003101685,0.028384213,NA
YIL007C,0.020389803,0.019182613,0.132932521
YIL008W,0.266409929,0.317341359,5.65440318
YIL009C-A,0.093910014,0.033619262,0.296121351
YIL009W,0.015929301,0.018431402,0.10863021
YIL010W,0.071071479,0.047622754,0.285276197
YIL011W,0.20223779,0.515216201,NA
YIL013C,0.010968268,0.00578415,NA
YIL014W,0.02255934,0.011885226,0.131428052
YIL015W,0.105888539,0.00810072,1.555281342
YIL016W,0.065288531,0.081701969,0.887199929
YIL017C,NA,NA,0.009900829
YIL018W,8.547468419,0.722040924,NA
YIL019W,0.040865887,0.033814808,0.867102652
YIL020C,0.06890275,0.062007177,0.77291767
YIL021W,0.214451034,0.03470053,2.23652065
YIL022W,0.06937841,0.025474431,0.489784838
YIL023C,0.05812714,0.013335598,0.261600562
YIL026C,0.015721673,0.006138562,0.021837774
YIL027C,0.101901553,0.067838656,5.004635392
YIL030C,0.073578013,0.005762623,0.113000101
YIL031W,0.004521087,0.005390155,0.00516583
YIL033C,0.193165054,0.023405956,0.237854501
YIL034C,0.15388423,0.064659027,0.427955476
YIL035C,0.079977454,0.026341973,1.271521405
YIL036W,0.018203873,0.016327497,0.076241323
YIL037C,0.002280751,0.006502632,NA
YIL038C,0.059552203,0.009561656,0.244946113
YIL040W,0.100787793,0.140182402,1.08336281
YIL041W,0.604362981,0.070225186,2.407886097
YIL042C,0.012921891,0.006975567,NA
YIL043C,0.454138644,0.053929647,8.779403764
YIL044C,0.032575717,0.041019005,0.513631687
YIL045W,0.005803324,0.014369251,0.017203369
YIL046W,0.022917876,0.005840871,0.027409165
YIL047C,0.027470348,0.005543037,0.135666894
YIL048W,0.032194612,0.006479738,0.023174717
YIL049W,0.023023656,0.017996473,0.06322521
YIL050W,0.009778998,0.034773498,0.178757897
YIL051C,1.287201194,0.424763267,92.70861696
YIL052C,2.95909417,2.147267654,NA
YIL053W,3.343024416,0.67580233,172.4756829
YIL056W,0.004764576,0.011248054,0.034393861
YIL061C,0.017193258,0.046710919,0.02412241
YIL062C,0.704967885,0.062685614,11.12995507
YIL063C,0.08919701,0.045120525,1.304862959
YIL065C,0.057626336,0.058657342,0.593159641
YIL066C,0.034246662,0.021200284,NA
YIL068C,0.026007559,0.006233669,0.043994198
YIL069C,0.98708223,1.737989787,NA
YIL070C,0.195427675,0.106975906,1.631000022
YIL071C,0.00178311,0.013354747,0.037144994
YIL072W,0.002950698,0.007391547,NA
YIL073C,0.001217711,0.002693884,NA
YIL074C,0.092349262,0.062349273,1.734929182
YIL075C,0.162709461,0.010036437,1.408743988
YIL076W,0.268350252,0.04566101,7.824298043
YIL078W,1.085570088,0.068328338,44.96353194
YIL079C,0.018979251,0.016187219,0.25332224
YIL084C,0.00239705,0.052894971,0.096390462
YIL085C,0.045607567,0.019520585,NA
YIL088C,0.104454969,0.024424856,0.250156207
YIL090W,0.027326442,0.027076443,0.08141678
YIL093C,0.030150376,0.029974712,0.543343928
YIL094C,0.261861925,0.129325004,5.729745504
YIL095W,0.006136323,0.009962604,0.01643562
YIL097W,0.005811853,0.025146374,0.007932472
YIL098C,0.080770536,0.131292468,0.322502695
YIL099W,0.002636645,0.009663118,NA
YIL101C,0.008432606,0.00881284,NA
YIL103W,0.065980464,0.044453075,0.380871758
YIL104C,0.092617831,0.013344483,0.231984379
YIL105C,0.008736768,0.014152738,0.121834774
YIL106W,0.04282648,0.022297645,0.156752766
YIL107C,0.014934499,0.011925672,0.013371005
YIL109C,0.151603686,0.015932974,0.632637262
YIL111W,0.052197885,0.093203987,0.80348867
YIL112W,0.012335048,0.005717672,0.03942067
YIL113W,0.005566454,0.016248742,NA
YIL114C,0.051048107,0.05506637,0.315902993
YIL115C,0.019249812,0.00417261,0.163218252
YIL116W,0.099127915,0.05752141,2.588197698
YIL117C,0.037154991,0.010540148,0.798178653
YIL118W,0.087126373,0.138131949,3.323236404
YIL119C,0.005614833,0.045728801,0.129583103
YIL120W,0.000936537,0.009239959,0.00335133
YIL121W,0.006862436,0.008444665,0.098675664
YIL122W,0.003743369,0.004408057,NA
YIL123W,0.414322447,0.133807455,2.333970663
YIL124W,0.194960457,0.039443932,2.291337609
YIL125W,0.039965195,0.015897722,0.087945327
YIL126W,0.013856882,0.006713026,0.075090748
YIL128W,0.045564763,0.005321548,0.049029722
YIL129C,0.03016776,0.001002652,0.010895941
YIL130W,0.01261323,0.006597747,NA
YIL131C,0.042749725,0.019027955,0.088022038
YIL132C,0.004223196,0.035321213,NA
YIL133C,2.439331582,0.719189422,236.1372337
YIL134W,0.003858642,0.014926246,0.063608621
YIL135C,0.030018686,0.015529638,0.121304146
YIL136W,0.020031653,0.0231628,0.048668077
YIL137C,0.02185845,0.007986784,0.12035816
YIL138C,0.042341146,0.293849326,15.7909317
YIL139C,0.002674198,0.065051471,0.066061879
YIL140W,0.033277256,0.016153801,0.03701095
YIL142W,0.429399078,0.026959287,4.144326338
YIL143C,0.038952611,0.018469307,0.076231108
YIL144W,0.005659548,0.016810631,0.042706271
YIL145C,0.079343788,0.016003389,0.514094931
YIL146C,0.005620389,0.008715518,NA
YIL147C,0.016235789,0.004575777,0.016510714
YIL148W,1.287043797,1.45178401,NA
